File_name,Right_foot,Left_foot,Length_between_ankles,speed_per_frame,steps_per_frame
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_1.avi,"[0.4407718777656555, 0.8813952207565308]","[0.35751965641975403, 0.6230363249778748]",0.271441064,0.007591093,0.025303644
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_1.avi,"[0.44114238023757935, 0.865444540977478]","[0.35294634103775024, 0.6606243252754211]",0.223001933,0.007591093,0.025303644
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_1.avi,"[0.44153913855552673, 0.8353484272956848]","[0.3544296622276306, 0.6705086827278137]",0.186440881,0.007591093,0.025303644
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_1.avi,"[0.4418802857398987, 0.8165231943130493]","[0.35567066073417664, 0.674730122089386]",0.16594389,0.007591093,0.025303644
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_1.avi,"[0.44207796454429626, 0.810043454170227]","[0.35526400804519653, 0.6874042749404907]",0.150256552,0.007591093,0.025303644
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_1.avi,"[0.44438642263412476, 0.7766626477241516]","[0.35548165440559387, 0.6910485625267029]",0.1234254,0.007591093,0.025303644
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_1.avi,"[0.44531717896461487, 0.7527573704719543]","[0.3540520966053009, 0.6972118020057678]",0.10683925,0.007591093,0.025303644
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_1.avi,"[0.44655609130859375, 0.733353316783905]","[0.35303425788879395, 0.6984825730323792]",0.099811333,0.007591093,0.025303644
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6173732280731201, 0.9479539394378662]","[0.526044487953186, 0.8902491331100464]",0.1080314,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6175863742828369, 0.9546565413475037]","[0.5375924110412598, 0.8356448411941528]",0.143397416,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6220516562461853, 0.9483028650283813]","[0.5582640171051025, 0.7840057015419006]",0.176245343,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6211322546005249, 0.9529160261154175]","[0.5559104681015015, 0.8137098550796509]",0.15372781,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.621107280254364, 0.9625904560089111]","[0.5544751882553101, 0.8062164187431335]",0.169978455,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6121044754981995, 0.9621463418006897]","[0.5626373291015625, 0.7824676632881165]",0.186363693,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6016753315925598, 0.949184000492096]","[0.5614420175552368, 0.7740007042884827]",0.179744004,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5991995930671692, 0.9435975551605225]","[0.5656378269195557, 0.7858834862709045]",0.161245526,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5987854599952698, 0.9437078237533569]","[0.5714956521987915, 0.836426854133606]",0.110697516,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.600685715675354, 0.9400684833526611]","[0.5773506760597229, 0.867901623249054]",0.075845763,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6148765683174133, 0.8964617848396301]","[0.5795243382453918, 0.9039653539657593]",0.03613978,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6182378530502319, 0.8244526386260986]","[0.5766701698303223, 0.8965297341346741]",0.083204447,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6198738813400269, 0.7157371044158936]","[0.5744644999504089, 0.888168215751648]",0.178310123,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6129716038703918, 0.6754764318466187]","[0.5667558908462524, 0.8490819931030273]",0.179651838,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.6044813990592957, 0.6652039885520935]","[0.5586519241333008, 0.8411646485328674]",0.181830951,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5971054434776306, 0.6633435487747192]","[0.5546784400939941, 0.8356894254684448]",0.177491273,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5922838449478149, 0.6801096796989441]","[0.5495625734329224, 0.8269746899604797]",0.152952405,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5853096842765808, 0.7124224305152893]","[0.5513116121292114, 0.7999571561813354]",0.093905256,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5839391946792603, 0.7269679307937622]","[0.551884114742279, 0.7871142029762268]",0.068154987,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5832028388977051, 0.7458303570747375]","[0.5520720481872559, 0.787990927696228]",0.052408395,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5836208462715149, 0.7612910866737366]","[0.5522881150245667, 0.7821472883224487]",0.037639357,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5785588622093201, 0.7661746740341187]","[0.5521899461746216, 0.7722276449203491]",0.027054726,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.573479175567627, 0.7666594982147217]","[0.5443515181541443, 0.6995298862457275]",0.073176535,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5701315402984619, 0.7657893896102905]","[0.5436776876449585, 0.6913477778434753]",0.079002278,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5708404779434204, 0.7622171640396118]","[0.5444110035896301, 0.6394674777984619]",0.125562744,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5728701949119568, 0.7621532082557678]","[0.5402795672416687, 0.6272371411323547]",0.138796593,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5740348100662231, 0.7616719603538513]","[0.5359405279159546, 0.6201358437538147]",0.146573008,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5746685862541199, 0.7741039991378784]","[0.5310207009315491, 0.5649367570877075]",0.213672818,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5752873420715332, 0.7738157510757446]","[0.5252944231033325, 0.5611425638198853]",0.218470082,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5728429555892944, 0.767631471157074]","[0.5242341756820679, 0.584895133972168]",0.189090937,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5711437463760376, 0.7554017901420593]","[0.5207008123397827, 0.6552382707595825]",0.112148206,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5638902187347412, 0.7384177446365356]","[0.5237588286399841, 0.6430471539497375]",0.103470179,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5590839982032776, 0.6480172276496887]","[0.5134660005569458, 0.6348301768302917]",0.047485788,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5578087568283081, 0.5953136682510376]","[0.4995759427547455, 0.6260489225387573]",0.065846158,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5535205602645874, 0.5907752513885498]","[0.49516040086746216, 0.6277902126312256]",0.069108723,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5554168820381165, 0.631145715713501]","[0.509544312953949, 0.6525773406028748]",0.050632076,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5568567514419556, 0.5878340601921082]","[0.5113991498947144, 0.6748548150062561]",0.098178436,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5511444211006165, 0.5664204359054565]","[0.5106312036514282, 0.6639957427978516]",0.105651603,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.552029013633728, 0.5635377764701843]","[0.5111179351806641, 0.6902960538864136]",0.133196761,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5469887852668762, 0.5839527249336243]","[0.5112379789352417, 0.6660470962524414]",0.089541085,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5429121851921082, 0.599920928478241]","[0.5114442110061646, 0.664048433303833]",0.071432278,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5428870916366577, 0.6209310293197632]","[0.5116393566131592, 0.6629543900489807]",0.052367774,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5408481359481812, 0.6267626881599426]","[0.5116236209869385, 0.6439664363861084]",0.033912258,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5388035178184509, 0.6194602251052856]","[0.5101287364959717, 0.598264753818512]",0.035657974,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5379565954208374, 0.6265456676483154]","[0.510219931602478, 0.5883017182350159]",0.047243224,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5391191244125366, 0.6303592920303345]","[0.5006529092788696, 0.544096052646637]",0.094451025,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5384988188743591, 0.6261204481124878]","[0.5018682479858398, 0.5637260675430298]",0.072352315,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5338519811630249, 0.6179533004760742]","[0.5032986402511597, 0.552230179309845]",0.072477826,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5326563715934753, 0.6181446313858032]","[0.49495577812194824, 0.5193952918052673]",0.105701309,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5286780595779419, 0.6235507130622864]","[0.49056476354599, 0.5328596234321594]",0.09837427,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.525725781917572, 0.6240543127059937]","[0.4938087463378906, 0.5501148700714111]",0.080534082,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5256779789924622, 0.6181010007858276]","[0.49450287222862244, 0.5574111938476562]",0.068228586,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.523589551448822, 0.6083598732948303]","[0.4934597909450531, 0.5588188767433167]",0.057983729,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5199096202850342, 0.6072059273719788]","[0.48966583609580994, 0.563292384147644]",0.053320594,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5155652165412903, 0.5605260729789734]","[0.48261743783950806, 0.5786646008491516]",0.037610668,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5132425427436829, 0.5295338034629822]","[0.47530823945999146, 0.5656659603118896]",0.052388397,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5057279467582703, 0.5405736565589905]","[0.47752174735069275, 0.5663740634918213]",0.038226309,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5097558498382568, 0.5616246461868286]","[0.48252230882644653, 0.5766268968582153]",0.031092335,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.49519938230514526, 0.5559354424476624]","[0.5355523824691772, 0.47269126772880554]",0.092509228,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.47886332869529724, 0.5800014138221741]","[0.6228469610214233, 0.4207351505756378]",0.214702187,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5113164186477661, 0.5285049080848694]","[0.5044748187065125, 0.5250985622406006]",0.007642688,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5302743911743164, 0.5354982614517212]","[0.4766482412815094, 0.5468806624412537]",0.054820826,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5260947942733765, 0.5136196613311768]","[0.4689328670501709, 0.5559064745903015]",0.071103168,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5223373770713806, 0.5043270587921143]","[0.46514764428138733, 0.5428759455680847]",0.068968705,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5159615874290466, 0.5061569213867188]","[0.459545761346817, 0.5009240508079529]",0.056657995,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5098773837089539, 0.5521513223648071]","[0.4704071581363678, 0.5131255984306335]",0.055505908,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5090153813362122, 0.5522949695587158]","[0.4687976837158203, 0.511964738368988]",0.056956042,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5073026418685913, 0.5511236190795898]","[0.46373075246810913, 0.48088783025741577]",0.082653346,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5067195892333984, 0.5485867857933044]","[0.46242910623550415, 0.4639874994754791]",0.095491812,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5026422739028931, 0.5534816384315491]","[0.4654107987880707, 0.4715132415294647]",0.090027778,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5083333849906921, 0.4641530215740204]","[0.473886638879776, 0.468334823846817]",0.034699651,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.4888986647129059, 0.9721632599830627]","[0.5580579042434692, 0.974173903465271]",0.069188461,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5022433996200562, 0.9682963490486145]","[0.5807526707649231, 0.980094313621521]",0.079390791,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5077467560768127, 0.9645892977714539]","[0.5856730937957764, 0.9799888730049133]",0.079433375,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_ba_med_3.avi,"[0.5164474844932556, 0.966687023639679]","[0.5860846638679504, 0.9806596636772156]",0.071025146,0.010769231,0.035897436
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.40495890378952026, 0.7655085325241089]","[0.4404868483543396, 0.7414982318878174]",0.042880408,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.41217198967933655, 0.7648724317550659]","[0.4397883415222168, 0.7460449934005737]",0.033423574,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.41283726692199707, 0.7648547887802124]","[0.4419475197792053, 0.7506080865859985]",0.032409495,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4121464788913727, 0.7708379030227661]","[0.44293826818466187, 0.7548297643661499]",0.034704392,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4121170938014984, 0.7665790319442749]","[0.4469347596168518, 0.7536786198616028]",0.037130722,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4131426215171814, 0.7611078023910522]","[0.4491492807865143, 0.7527865171432495]",0.036955694,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.418062299489975, 0.7423487901687622]","[0.4496835172176361, 0.739294171333313]",0.031768414,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4200207591056824, 0.7452050447463989]","[0.45427513122558594, 0.7383466958999634]",0.034934209,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.41882357001304626, 0.7547200918197632]","[0.4589919447898865, 0.7389461398124695]",0.043154558,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.41854435205459595, 0.7605750560760498]","[0.4588302671909332, 0.7464464902877808]",0.042691584,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4299718737602234, 0.7455604672431946]","[0.4629431366920471, 0.7395667433738708]",0.033511623,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4247613549232483, 0.7471218705177307]","[0.4658518433570862, 0.739791750907898]",0.041739177,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4312545657157898, 0.7488567233085632]","[0.4651574194431305, 0.7466619610786438]",0.03397382,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4269513189792633, 0.7501965761184692]","[0.4668039381504059, 0.7514057755470276]",0.03987096,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.43122249841690063, 0.726845920085907]","[0.4701595902442932, 0.7480999231338501]",0.044360227,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.43396878242492676, 0.735030472278595]","[0.47174495458602905, 0.7477086186408997]",0.039846889,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4311838746070862, 0.7393092513084412]","[0.4696442186832428, 0.7476236820220947]",0.039348797,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.43133610486984253, 0.7526631951332092]","[0.47088804841041565, 0.7513972520828247]",0.039572198,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.43074530363082886, 0.7527951598167419]","[0.4693896174430847, 0.751083254814148]",0.038682213,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4267955720424652, 0.7572347521781921]","[0.46883702278137207, 0.7506517171859741]",0.04255373,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.42673271894454956, 0.7533592581748962]","[0.4685031473636627, 0.7410667538642883]",0.043541639,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4204576015472412, 0.7649611234664917]","[0.4681576192378998, 0.74530029296875]",0.051593022,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4190780222415924, 0.7706562280654907]","[0.4585915505886078, 0.7630579471588135]",0.040237455,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.416290819644928, 0.7681373357772827]","[0.458951473236084, 0.7616709470748901]",0.04314795,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4300760328769684, 0.7447995543479919]","[0.4598826467990875, 0.7404068112373352]",0.030128565,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4363830089569092, 0.7467829585075378]","[0.4610942006111145, 0.7319410443305969]",0.028825777,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4351821839809418, 0.7484126687049866]","[0.46574312448501587, 0.7171519994735718]",0.043717279,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.44412627816200256, 0.7264490723609924]","[0.4670794606208801, 0.694614589214325]",0.039246438,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.43998032808303833, 0.7673279643058777]","[0.4746858477592468, 0.7088738083839417]",0.067980596,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.44165483117103577, 0.7675079703330994]","[0.4742562174797058, 0.7316504716873169]",0.048462466,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4464643895626068, 0.7743222713470459]","[0.4734797477722168, 0.7463204860687256]",0.038909248,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4433567523956299, 0.7970748543739319]","[0.4727480411529541, 0.7732287645339966]",0.037848168,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4426148533821106, 0.7961377501487732]","[0.4749608039855957, 0.7735031843185425]",0.039478907,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.44375497102737427, 0.7874652743339539]","[0.47635021805763245, 0.7839642763137817]",0.032782726,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.44251710176467896, 0.7872892022132874]","[0.4756350517272949, 0.784378707408905]",0.033245595,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.44293007254600525, 0.7922149300575256]","[0.47517552971839905, 0.7912631630897522]",0.0322595,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4425221085548401, 0.7983576059341431]","[0.47366222739219666, 0.7992591261863708]",0.031153166,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4369807243347168, 0.8017723560333252]","[0.47188782691955566, 0.8046016693115234]",0.035021577,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.43535295128822327, 0.8074118494987488]","[0.4690147936344147, 0.809057354927063]",0.033702037,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.43242111802101135, 0.8181225061416626]","[0.4685184955596924, 0.8148996829986572]",0.036240961,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4374462962150574, 0.819781482219696]","[0.46915358304977417, 0.822995126247406]",0.031869728,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.44171205163002014, 0.8250666260719299]","[0.4692439138889313, 0.8319676518440247]",0.02838358,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4372670650482178, 0.8351811766624451]","[0.46978360414505005, 0.8314654231071472]",0.032728155,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4376753866672516, 0.8286899328231812]","[0.4751160740852356, 0.8325414061546326]",0.037638264,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4422569274902344, 0.8253943920135498]","[0.48324528336524963, 0.8376203775405884]",0.042772889,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4447665214538574, 0.8365984559059143]","[0.4885841906070709, 0.8498690724372864]",0.045783156,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.44696730375289917, 0.8491907715797424]","[0.48987460136413574, 0.8490311503410339]",0.042907595,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.44905686378479004, 0.8629271984100342]","[0.49185648560523987, 0.8656796813011169]",0.042888038,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4439418315887451, 0.877475917339325]","[0.49532389640808105, 0.8810696005821228]",0.051507583,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4499457776546478, 0.8949011564254761]","[0.4995042383670807, 0.8887205719947815]",0.049942373,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.451094388961792, 0.9111960530281067]","[0.5000780820846558, 0.9075441360473633]",0.049119636,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4510498642921448, 0.9229459166526794]","[0.499105304479599, 0.9189646244049072]",0.048220079,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.45175695419311523, 0.9283207654953003]","[0.4971132278442383, 0.9285431504249573]",0.045356819,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.451449453830719, 0.9377728700637817]","[0.49669891595840454, 0.9490349292755127]",0.046629902,0.003444317,0.011481056
Empire_State_Building_Run-Up_climb_stairs_f_cm_np1_fr_med_0.avi,"[0.4627605974674225, 0.9379723072052002]","[0.49796104431152344, 0.9402819871902466]",0.03527614,0.003444317,0.011481056
